subject,session,data_source,structured_data,channel,signal,stimulus,block,mean_baseline,std_baseline,mean_task,std_task,task_minus_baseline,area_under_curve_task,time_to_peak,time_to_nadir
324,3,1,1,12,1,1,1,-6.1471,9.1304,-1.886,14.557,4.2611,-75.723,33,49
324,3,1,1,12,2,1,1,-1.8435,4.2725,-0.99317,9.4761,0.85032,-46.409,33,29
324,3,1,1,14,1,1,1,-6.891,6.6868,-4.1027,11.763,2.7882,-207.48,30,38
324,3,1,1,14,2,1,1,-2.9375,2.7939,1.379,4.6981,4.3166,67.956,16,35
324,3,1,1,16,1,1,1,-1.6402,5.0094,-6.0511,9.1133,-4.4109,-306.35,30,8
324,3,1,1,16,2,1,1,-2.6524,3.0375,1.8933,3.2369,4.5457,93.808,52,34
324,3,1,1,20,1,1,1,-7.1702,5.2418,-1.5492,11.959,5.621,-72.201,21,50
324,3,1,1,20,2,1,1,0.64206,2.032,0.58684,4.3861,-0.055212,23.692,4,16
324,3,1,1,21,1,1,1,1.0761,7.3105,-5.3497,10.338,-6.4257,-264.4,4,52
324,3,1,1,21,2,1,1,-0.23563,2.1909,1.8596,4.7646,2.0952,93.639,4,16
324,3,1,1,22,1,1,1,-2.6612,6.4617,-3.3958,9.2282,-0.73464,-172.42,17,49
324,3,1,1,22,2,1,1,-2.6175,3.935,2.1097,3.5765,4.7272,101.32,1,42
324,3,1,1,23,1,1,1,0.82126,4.3262,-4.5814,8.7958,-5.4026,-233.65,2,10
324,3,1,1,23,2,1,1,2.0446,1.8389,1.2742,4.3516,-0.77036,65.138,34,16
324,3,1,1,24,1,1,1,-1.2483,8.689,-4.593,10.928,-3.3446,-228.77,2,48
324,3,1,1,24,2,1,1,0.82708,5.5382,1.113,5.4384,0.28594,54.254,36,14
328,3,1,1,4,1,1,1,-10.278,3.5176,-3.0391,7.0669,7.2385,-151.87,21,43
328,3,1,1,4,2,1,1,-3.9391,1.8166,-0.82975,3.3719,3.1093,-44.129,8,33
328,3,1,1,5,1,1,1,-13.966,4.1475,-1.7096,13.42,12.257,-84.859,5,34
328,3,1,1,5,2,1,1,11.805,3.9945,1.7934,12.093,-10.012,82.398,41,7
328,3,1,1,8,1,1,1,-23.27,7.057,-4.7319,15.033,18.538,-236.79,9,43
328,3,1,1,8,2,1,1,0.41412,1.1122,0.72978,1.1996,0.31566,35.803,7,33
328,3,1,1,9,1,1,1,-11.826,4.0246,-2.3956,7.1199,9.4302,-121.14,23,43
328,3,1,1,9,2,1,1,8.2707,2.7471,2.915,5.891,-5.3556,143.08,52,20
328,3,1,1,12,1,1,1,-6.8594,5.6119,-2.8295,6.6073,4.0298,-133.21,21,51
328,3,1,1,12,2,1,1,0.99687,3.001,0.15905,3.003,-0.83781,8.6643,43,36
329,3,1,1,1,1,1,1,-0.85248,1.9962,-0.9919,4.686,-0.13942,-49.715,31,47
329,3,1,1,1,2,1,1,-3.6595,1.3431,0.16943,3.555,3.8289,9.7582,13,41
329,3,1,1,3,1,1,1,-0.51744,2.1628,-0.83438,4.3781,-0.31694,-42.962,31,52
329,3,1,1,3,2,1,1,-3.5211,1.506,-0.1285,3.8095,3.3926,-3.6267,10,40
329,3,1,1,5,1,1,1,-12.973,3.2961,-0.81263,15.64,12.16,-25.621,24,52
329,3,1,1,5,2,1,1,-3.753,1.6855,0.69951,5.105,4.4525,36.935,10,38
329,3,1,1,12,1,1,1,0.65895,1.4582,-0.84426,4.2006,-1.5032,-40.967,24,52
329,3,1,1,12,2,1,1,0.2225,1.3037,0.27166,1.341,0.04916,13.616,24,33
329,3,1,1,14,1,1,1,1.9023,4.614,-1.2109,4.9294,-3.1132,-70.118,1,33
329,3,1,1,14,2,1,1,-1.542,1.0528,0.18204,1.6103,1.7241,9.6563,13,40
329,3,1,1,20,1,1,1,-3.1285,3.3129,-0.75352,7.9356,2.3749,-35.861,15,44
329,3,1,1,20,2,1,1,2.2831,1.0979,0.49842,2.4093,-1.7847,21.111,52,26
